date,PMI,CPI,UNEMPLOYMENT,Spread,Commodity_Index,Libor,Interest_Rates,Philly_Fed
2010-01-04,55.8,2.7,9.9,375.762,494.19,0.23344,0.25,16.5
2010-01-05,55.8,2.7,9.9,369.684,493.66,0.23344,0.25,16.5
2010-01-06,55.8,2.7,9.9,376.968,494.1,0.23219,0.25,16.5
2010-01-07,55.8,2.7,9.9,377.681,495.44,0.23125,0.25,16.5
2010-01-08,55.8,2.7,9.9,378.706,498.36,0.23313,0.25,16.5
2010-01-11,55.8,2.7,9.9,379.466,498.92,0.23313,0.25,16.5
2010-01-12,55.8,2.7,9.9,366.916,497.39,0.23313,0.25,16.5
2010-01-13,55.8,2.7,9.9,373.903,496.69,0.23313,0.25,16.5
2010-01-14,55.8,2.7,9.9,368.437,496.97,0.23313,0.25,16.5
2010-01-15,55.8,2.7,9.9,361.955,495.51,0.23313,0.25,16.5
2010-01-19,55.8,2.7,9.9,364.519,494.87,0.23063,0.25,16.5
2010-01-20,55.8,2.7,9.9,359.867,494.87,0.23063,0.25,16.5
2010-01-21,55.8,2.7,9.9,354.413,494.9,0.23063,0.25,16.5
2010-01-22,55.8,2.7,9.9,356.039,492.16,0.23063,0.25,16.5
2010-01-25,55.8,2.7,9.9,357.974,492.47,0.23063,0.25,16.5
2010-01-26,55.8,2.7,9.9,355.483,490.35,0.23063,0.25,16.5
2010-01-27,55.8,2.7,9.9,357.579,488.92,0.23063,0.25,16.5
2010-01-28,55.8,2.7,9.9,356.23,479.15,0.22875,0.25,16.5
2010-01-29,55.8,2.7,9.9,351.226,474.96,0.22906,0.25,16.5
2010-02-01,56.3,2.6,9.8,356.283,471.27,0.22906,0.25,12.9
2010-02-02,56.3,2.6,9.8,355.016,469.26,0.23094,0.25,12.9
2010-02-03,56.3,2.6,9.8,361.439,469.44,0.22906,0.25,12.9
2010-02-04,56.3,2.6,9.8,351.848,468.11,0.22844,0.25,12.9
2010-02-05,56.3,2.6,9.8,347.71,465.89,0.22844,0.25,12.9
2010-02-08,56.3,2.6,9.8,346.731,463.23,0.22844,0.25,12.9
2010-02-09,56.3,2.6,9.8,354.028,469.26,0.22844,0.25,12.9
2010-02-10,56.3,2.6,9.8,358.715,471.49,0.22844,0.25,12.9
2010-02-11,56.3,2.6,9.8,362.186,474.98,0.23063,0.25,12.9
2010-02-12,56.3,2.6,9.8,360.24,474.65,0.23188,0.25,12.9
2010-02-16,56.3,2.6,9.8,356.756,477.52,0.22875,0.25,12.9
2010-02-17,56.3,2.6,9.8,364.029,480.48,0.22875,0.25,12.9
2010-02-18,56.3,2.6,9.8,369.15,481.92,0.22875,0.25,12.9
2010-02-19,56.3,2.6,9.8,367.512,484.04,0.22875,0.25,12.9
2010-02-22,56.3,2.6,9.8,370.82,485.58,0.22875,0.25,12.9
2010-02-23,56.3,2.6,9.8,357.066,484.47,0.22875,0.25,12.9
2010-02-24,56.3,2.6,9.8,357.824,484.04,0.22875,0.25,12.9
2010-02-25,56.3,2.6,9.8,351.463,483.57,0.22875,0.25,12.9
2010-02-26,56.3,2.6,9.8,349.39,486.26,0.22875,0.25,12.9
2010-03-01,55.5,2.1,9.8,348.201,488.52,0.22813,0.25,13.9
2010-03-02,55.5,2.1,9.8,347.62,487.35,0.22813,0.25,13.9
2010-03-03,55.5,2.1,9.8,347.922,490.53,0.22813,0.25,13.9
2010-03-04,55.5,2.1,9.8,346.415,490.31,0.22813,0.25,13.9
2010-03-05,55.5,2.1,9.8,353.345,497.45,0.22906,0.25,13.9
2010-03-08,55.5,2.1,9.8,356.752,499.04,0.23,0.25,13.9
2010-03-09,55.5,2.1,9.8,354.724,499.15,0.23,0.25,13.9
2010-03-10,55.5,2.1,9.8,357.325,499.65,0.23,0.25,13.9
2010-03-11,55.5,2.1,9.8,357.899,500.06,0.23,0.25,13.9
2010-03-12,55.5,2.1,9.8,355.541,500.42,0.23,0.25,13.9
2010-03-15,55.5,2.1,9.8,354.666,500.08,0.23031,0.25,13.9
2010-03-16,55.5,2.1,9.8,348.588,500.92,0.23563,0.25,13.9
2010-03-17,55.5,2.1,9.8,348.582,501.89,0.23744,0.25,13.9
2010-03-18,55.5,2.1,9.8,352.767,503.52,0.23975,0.25,13.9
2010-03-19,55.5,2.1,9.8,354.202,504.54,0.24506,0.25,13.9
2010-03-22,55.5,2.1,9.8,351.871,504.44,0.24719,0.25,13.9
2010-03-23,55.5,2.1,9.8,355.243,502.77,0.24606,0.25,13.9
2010-03-24,55.5,2.1,9.8,371.643,501.12,0.24619,0.25,13.9
2010-03-25,55.5,2.1,9.8,374.471,501.12,0.24694,0.25,13.9
2010-03-26,55.5,2.1,9.8,370.878,501.51,0.24688,0.25,13.9
2010-03-29,55.5,2.1,9.8,373.54,504.09,0.24788,0.25,13.9
2010-03-30,55.5,2.1,9.8,370.334,502.43,0.24863,0.25,13.9
2010-03-31,58.8,2.3,9.9,367.24,503.61,0.24863,0.25,14.2
2010-04-01,58.8,2.3,9.9,371.32,505.56,0.24863,0.25,14.2
2010-04-05,58.8,2.3,9.9,382.25,507.07,0.24863,0.25,14.2
2010-04-06,58.8,2.3,9.9,378.412,508.52,0.25075,0.25,14.2
2010-04-07,58.8,2.3,9.9,368.97,508.19,0.25138,0.25,14.2
2010-04-08,58.8,2.3,9.9,373.178,507.27,0.25013,0.25,14.2
2010-04-09,58.8,2.3,9.9,373.228,506.57,0.25288,0.25,14.2
2010-04-12,58.8,2.3,9.9,370.365,506.87,0.25298,0.25,14.2
2010-04-13,58.8,2.3,9.9,366.714,509.22,0.25438,0.25,14.2
2010-04-14,58.8,2.3,9.9,370.602,510.36,0.25594,0.25,14.2
2010-04-15,58.8,2.3,9.9,367.886,512.9,0.25625,0.25,14.2
2010-04-16,58.8,2.3,9.9,360.828,513.29,0.25563,0.25,14.2
2010-04-19,58.8,2.3,9.9,364.819,509.94,0.2575,0.25,14.2
2010-04-20,58.8,2.3,9.9,365.016,513.43,0.25875,0.25,14.2
2010-04-21,58.8,2.3,9.9,358.746,513.52,0.26063,0.25,14.2
2010-04-22,58.8,2.3,9.9,361.908,513.22,0.2625,0.25,14.2
2010-04-23,58.8,2.3,9.9,365.6,514.37,0.26438,0.25,14.2
2010-04-26,58.8,2.3,9.9,365.216,515.5,0.26469,0.25,14.2
2010-04-27,58.8,2.3,9.9,353.949,511.67,0.26672,0.25,14.2
2010-04-28,58.8,2.3,9.9,360.756,508.83,0.27313,0.25,14.2
2010-04-29,58.8,2.3,9.9,356.897,509.61,0.27766,0.25,14.2
2010-04-30,58.1,2.2,9.9,349.588,510.4,0.28,0.25,16.0
2010-05-03,58.1,2.2,9.9,351.858,508.32,0.28,0.25,16.0
2010-05-04,58.1,2.2,9.9,342.572,504.03,0.28469,0.25,16.0
2010-05-05,58.1,2.2,9.9,338.961,500.46,0.29094,0.25,16.0
2010-05-06,58.1,2.2,9.9,328.613,497.33,0.29706,0.25,16.0
2010-05-07,58.1,2.2,9.9,330.262,492.8,0.34875,0.25,16.0
2010-05-10,58.1,2.2,9.9,339.242,494.79,0.34,0.25,16.0
2010-05-11,58.1,2.2,9.9,336.821,490.68,0.3375,0.25,16.0
2010-05-12,58.1,2.2,9.9,341.774,491.6,0.33813,0.25,16.0
2010-05-13,58.1,2.2,9.9,337.056,492.12,0.33688,0.25,16.0
2010-05-14,58.1,2.2,9.9,330.518,490.45,0.33775,0.25,16.0
2010-05-17,58.1,2.2,9.9,333.258,485.41,0.33894,0.25,16.0
2010-05-18,58.1,2.2,9.9,317.759,484.81,0.33969,0.25,16.0
2010-05-19,58.1,2.2,9.9,320.27,482.45,0.34106,0.25,16.0
2010-05-20,58.1,2.2,9.9,305.418,481.64,0.34131,0.25,16.0
2010-05-21,58.1,2.2,9.9,308.248,483.15,0.34281,0.25,16.0
2010-05-24,58.1,2.2,9.9,304.587,485.5,0.34525,0.25,16.0
2010-05-25,58.1,2.2,9.9,299.635,482.76,0.354,0.25,16.0
2010-05-26,58.1,2.2,9.9,302.504,480.35,0.35406,0.25,16.0
2010-05-27,58.1,2.2,9.9,319.704,481.08,0.35375,0.25,16.0
2010-05-28,58.1,2.2,9.9,313.382,481.4,0.35125,0.25,16.0
2010-06-01,57.4,2.0,9.6,310.984,476.76,0.35088,0.25,22.2
2010-06-02,57.4,2.0,9.6,319.171,475.9,0.35088,0.25,22.2
2010-06-03,57.4,2.0,9.6,322.582,473.25,0.35088,0.25,22.2
2010-06-04,57.4,2.0,9.6,307.832,469.41,0.35,0.25,22.2
2010-06-07,57.4,2.0,9.6,303.249,465.05,0.35,0.25,22.2
2010-06-08,57.4,2.0,9.6,307.091,466.53,0.35,0.25,22.2
2010-06-09,57.4,2.0,9.6,307.94,472.21,0.35031,0.25,22.2
2010-06-10,57.4,2.0,9.6,323.598,472.61,0.34969,0.25,22.2
2010-06-11,57.4,2.0,9.6,316.244,475.78,0.34969,0.25,22.2
2010-06-14,57.4,2.0,9.6,319.895,478.01,0.34969,0.25,22.2
2010-06-15,57.4,2.0,9.6,322.319,479.25,0.34969,0.25,22.2
2010-06-16,57.4,2.0,9.6,316.763,480.36,0.34844,0.25,22.2
2010-06-17,57.4,2.0,9.6,309.82,477.13,0.3475,0.25,22.2
2010-06-18,57.4,2.0,9.6,312.196,476.44,0.34734,0.25,22.2
2010-06-21,57.4,2.0,9.6,313.07,479.95,0.34719,0.25,22.2
2010-06-22,57.4,2.0,9.6,304.55,479.17,0.34719,0.25,22.2
2010-06-23,57.4,2.0,9.6,299.61,479.04,0.34719,0.25,22.2
2010-06-24,57.4,2.0,9.6,301.316,481.0,0.34719,0.25,22.2
2010-06-25,57.4,2.0,9.6,297.774,482.8,0.34719,0.25,22.2
2010-06-28,57.4,2.0,9.6,288.279,483.37,0.34719,0.25,22.2
2010-06-29,57.4,2.0,9.6,280.382,477.21,0.34563,0.25,22.2
2010-06-30,56.5,1.1,9.4,275.741,475.45,0.34844,0.25,14.9
2010-07-01,56.5,1.1,9.4,277.843,474.13,0.34719,0.25,14.9
2010-07-02,56.5,1.1,9.4,281.345,473.48,0.3475,0.25,14.9
2010-07-06,56.5,1.1,9.4,276.662,475.11,0.34625,0.25,14.9
2010-07-07,56.5,1.1,9.4,282.491,471.98,0.345,0.25,14.9
2010-07-08,56.5,1.1,9.4,288.232,472.21,0.3425,0.25,14.9
2010-07-09,56.5,1.1,9.4,290.369,473.19,0.34094,0.25,14.9
2010-07-12,56.5,1.1,9.4,292.258,472.27,0.34094,0.25,14.9
2010-07-13,56.5,1.1,9.4,297.051,472.33,0.34094,0.25,14.9
2010-07-14,56.5,1.1,9.4,289.432,472.58,0.34094,0.25,14.9
2010-07-15,56.5,1.1,9.4,284.341,471.29,0.34063,0.25,14.9
2010-07-16,56.5,1.1,9.4,277.319,469.93,0.33813,0.25,14.9
2010-07-19,56.5,1.1,9.4,280.332,469.69,0.33688,0.25,14.9
2010-07-20,56.5,1.1,9.4,279.475,469.86,0.3325,0.25,14.9
2010-07-21,56.5,1.1,9.4,272.478,473.13,0.33063,0.25,14.9
2010-07-22,56.5,1.1,9.4,278.699,475.02,0.32875,0.25,14.9
2010-07-23,56.5,1.1,9.4,284.605,476.01,0.32688,0.25,14.9
2010-07-26,56.5,1.1,9.4,283.702,477.75,0.325,0.25,14.9
2010-07-27,56.5,1.1,9.4,289.814,479.06,0.32063,0.25,14.9
2010-07-28,56.5,1.1,9.4,283.564,484.25,0.31563,0.25,14.9
2010-07-29,56.5,1.1,9.4,283.111,485.8,0.31156,0.25,14.9
2010-07-30,56.5,1.1,9.4,276.199,486.96,0.305,0.25,14.9
2010-08-02,56.1,1.2,9.4,281.764,489.07,0.30281,0.25,7.7
2010-08-03,56.1,1.2,9.4,276.428,490.03,0.3,0.25,7.7
2010-08-04,56.1,1.2,9.4,280.148,492.21,0.29531,0.25,7.7
2010-08-05,56.1,1.2,9.4,275.784,496.85,0.29469,0.25,7.7
2010-08-06,56.1,1.2,9.4,267.635,497.74,0.29344,0.25,7.7
2010-08-09,56.1,1.2,9.4,268.868,499.84,0.29,0.25,7.7
2010-08-10,56.1,1.2,9.4,261.101,497.77,0.28563,0.25,7.7
2010-08-11,56.1,1.2,9.4,253.308,496.54,0.27938,0.25,7.7
2010-08-12,56.1,1.2,9.4,259.512,496.63,0.27594,0.25,7.7
2010-08-13,56.1,1.2,9.4,252.123,497.92,0.27188,0.25,7.7
2010-08-16,56.1,1.2,9.4,240.921,499.01,0.26938,0.25,7.7
2010-08-17,56.1,1.2,9.4,247.57,502.04,0.26656,0.25,7.7
2010-08-18,56.1,1.2,9.4,247.874,502.67,0.26625,0.25,7.7
2010-08-19,56.1,1.2,9.4,242.668,502.02,0.26469,0.25,7.7
2010-08-20,56.1,1.2,9.4,246.233,500.16,0.26438,0.25,7.7
2010-08-23,56.1,1.2,9.4,244.474,499.03,0.26375,0.25,7.7
2010-08-24,56.1,1.2,9.4,233.456,500.51,0.26156,0.25,7.7
2010-08-25,56.1,1.2,9.4,238.059,499.59,0.26156,0.25,7.7
2010-08-26,56.1,1.2,9.4,232.72,500.87,0.26031,0.25,7.7
2010-08-27,56.1,1.2,9.4,250.346,503.34,0.25938,0.25,7.7
2010-08-30,56.1,1.2,9.4,239.542,504.28,0.25938,0.25,7.7
2010-08-31,56.4,1.1,9.5,233.312,503.74,0.25781,0.25,3.6
2010-09-01,56.4,1.1,9.5,243.99,506.79,0.25781,0.25,3.6
2010-09-02,56.4,1.1,9.5,249.205,510.48,0.25781,0.25,3.6
2010-09-03,56.4,1.1,9.5,256.9,509.85,0.25781,0.25,3.6
2010-09-07,56.4,1.1,9.5,246.635,511.28,0.25766,0.25,3.6
2010-09-08,56.4,1.1,9.5,252.239,512.52,0.25734,0.25,3.6
2010-09-09,56.4,1.1,9.5,262.065,511.9,0.25734,0.25,3.6
2010-09-10,56.4,1.1,9.5,265.666,511.1,0.25734,0.25,3.6
2010-09-13,56.4,1.1,9.5,260.78,513.06,0.25734,0.25,3.6
2010-09-14,56.4,1.1,9.5,253.577,514.52,0.25734,0.25,3.6
2010-09-15,56.4,1.1,9.5,257.142,514.92,0.25734,0.25,3.6
2010-09-16,56.4,1.1,9.5,260.746,517.27,0.25734,0.25,3.6
2010-09-17,56.4,1.1,9.5,258.687,520.49,0.2575,0.25,3.6
2010-09-20,56.4,1.1,9.5,254.928,519.87,0.25625,0.25,3.6
2010-09-21,56.4,1.1,9.5,241.422,521.35,0.25625,0.25,3.6
2010-09-22,56.4,1.1,9.5,240.291,521.71,0.25625,0.25,3.6
2010-09-23,56.4,1.1,9.5,239.775,523.93,0.25625,0.25,3.6
2010-09-24,56.4,1.1,9.5,246.175,526.06,0.25625,0.25,3.6
2010-09-27,56.4,1.1,9.5,239.111,526.95,0.25625,0.25,3.6
2010-09-28,56.4,1.1,9.5,231.498,527.22,0.25625,0.25,3.6
2010-09-29,56.4,1.1,9.5,234.425,528.05,0.25625,0.25,3.6
2010-09-30,55.3,1.1,9.5,235.339,528.31,0.25625,0.25,4.5
2010-10-01,55.3,1.1,9.5,235.635,529.3,0.25688,0.25,4.5
2010-10-04,55.3,1.1,9.5,232.543,528.98,0.25688,0.25,4.5
2010-10-05,55.3,1.1,9.5,235.632,532.98,0.25688,0.25,4.5
2010-10-06,55.3,1.1,9.5,227.965,531.77,0.25688,0.25,4.5
2010-10-07,55.3,1.1,9.5,226.544,531.97,0.25625,0.25,4.5
2010-10-08,55.3,1.1,9.5,227.406,533.85,0.25625,0.25,4.5
2010-10-11,55.3,1.1,9.5,227.4,533.85,0.25625,0.25,4.5
2010-10-12,55.3,1.1,9.5,231.3,537.62,0.25625,0.25,4.5
2010-10-13,55.3,1.1,9.5,229.193,540.91,0.25625,0.25,4.5
2010-10-14,55.3,1.1,9.5,236.944,543.18,0.25625,0.25,4.5
2010-10-15,55.3,1.1,9.5,242.151,539.94,0.25625,0.25,4.5
2010-10-18,55.3,1.1,9.5,236.933,540.57,0.25625,0.25,4.5
2010-10-19,55.3,1.1,9.5,233.704,538.64,0.25625,0.25,4.5
2010-10-20,55.3,1.1,9.5,234.363,540.49,0.25625,0.25,4.5
2010-10-21,55.3,1.1,9.5,242.02,544.41,0.25625,0.25,4.5
2010-10-22,55.3,1.1,9.5,243.119,545.82,0.25625,0.25,4.5
2010-10-25,55.3,1.1,9.5,244.347,550.73,0.25625,0.25,4.5
2010-10-26,55.3,1.1,9.5,250.929,550.06,0.25531,0.25,4.5
2010-10-27,55.3,1.1,9.5,258.671,545.92,0.25531,0.25,4.5
2010-10-28,55.3,1.1,9.5,253.159,544.71,0.25406,0.25,4.5
2010-10-29,55.3,1.1,9.5,248.55,543.0,0.25375,0.25,4.5
2010-11-01,56.9,1.2,9.4,251.827,546.44,0.25375,0.25,0.3
2010-11-02,56.9,1.2,9.4,246.568,548.11,0.25375,0.25,0.3
2010-11-03,56.9,1.2,9.4,244.934,552.7,0.25375,0.25,0.3
2010-11-04,56.9,1.2,9.4,237.112,558.34,0.25344,0.25,0.3
2010-11-05,56.9,1.2,9.4,241.25,558.52,0.25344,0.25,0.3
2010-11-08,56.9,1.2,9.4,243.644,559.12,0.25344,0.25,0.3
2010-11-09,56.9,1.2,9.4,253.29,565.84,0.25344,0.25,0.3
2010-11-10,56.9,1.2,9.4,250.209,562.77,0.25344,0.25,0.3
2010-11-11,56.9,1.2,9.4,251.665,568.45,0.25344,0.25,0.3
2010-11-12,56.9,1.2,9.4,265.914,563.2,0.25344,0.25,0.3
2010-11-15,56.9,1.2,9.4,282.932,558.71,0.25344,0.25,0.3
2010-11-16,56.9,1.2,9.4,270.388,552.64,0.25344,0.25,0.3
2010-11-17,56.9,1.2,9.4,274.154,545.93,0.25344,0.25,0.3
2010-11-18,56.9,1.2,9.4,275.894,552.55,0.25344,0.25,0.3
2010-11-19,56.9,1.2,9.4,273.829,557.01,0.25344,0.25,0.3
2010-11-22,56.9,1.2,9.4,267.394,544.06,0.25344,0.25,0.3
2010-11-23,56.9,1.2,9.4,263.37,548.06,0.25344,0.25,0.3
2010-11-24,56.9,1.2,9.4,275.666,550.71,0.25344,0.25,0.3
2010-11-26,56.9,1.2,9.4,271.09,548.64,0.25625,0.25,0.3
2010-11-29,56.9,1.2,9.4,266.204,551.99,0.2575,0.25,0.3
2010-11-30,57.3,1.1,9.8,263.326,551.06,0.26063,0.25,19.1
2010-12-01,57.3,1.1,9.8,280.481,556.4,0.26531,0.25,19.1
2010-12-02,57.3,1.1,9.8,284.021,560.22,0.26563,0.25,19.1
2010-12-03,57.3,1.1,9.8,287.042,567.46,0.265,0.25,19.1
2010-12-06,57.3,1.1,9.8,279.217,567.56,0.265,0.25,19.1
2010-12-07,57.3,1.1,9.8,298.564,571.18,0.26375,0.25,19.1
2010-12-08,57.3,1.1,9.8,313.424,571.07,0.2625,0.25,19.1
2010-12-09,57.3,1.1,9.8,306.564,574.35,0.26219,0.25,19.1
2010-12-10,57.3,1.1,9.8,319.925,575.57,0.26031,0.25,19.1
2010-12-13,57.3,1.1,9.8,315.215,576.69,0.26031,0.25,19.1
2010-12-14,57.3,1.1,9.8,333.269,570.87,0.26063,0.25,19.1
2010-12-15,57.3,1.1,9.8,339.38,573.94,0.26063,0.25,19.1
2010-12-16,57.3,1.1,9.8,329.45,574.11,0.26063,0.25,19.1
2010-12-17,57.3,1.1,9.8,322.334,574.67,0.26063,0.25,19.1
2010-12-20,57.3,1.1,9.8,323.124,576.93,0.26063,0.25,19.1
2010-12-21,57.3,1.1,9.8,316.815,579.78,0.26063,0.25,19.1
2010-12-22,57.3,1.1,9.8,321.284,580.42,0.26063,0.25,19.1
2010-12-23,57.3,1.1,9.8,325.423,577.95,0.26063,0.25,19.1
2010-12-24,57.3,1.1,9.8,325.83,577.95,0.26063,0.25,19.1
2010-12-27,57.3,1.1,9.8,320.051,580.22,0.26063,0.25,19.1
2010-12-28,57.3,1.1,9.8,333.844,580.33,0.26063,0.25,19.1
2010-12-29,57.3,1.1,9.8,322.614,579.71,0.26063,0.25,19.1
2010-12-30,57.3,1.1,9.8,325.402,581.68,0.26063,0.25,19.1
2010-12-31,56.6,1.5,9.3,317.069,583.81,0.26063,0.25,15.4
2011-01-03,56.6,1.5,9.3,320.955,584.07,0.26063,0.25,15.4
2011-01-04,56.6,1.5,9.3,319.062,583.21,0.26063,0.25,15.4
2011-01-05,56.6,1.5,9.3,332.741,583.21,0.26125,0.25,15.4
2011-01-06,56.6,1.5,9.3,325.009,582.51,0.26125,0.25,15.4
2011-01-07,56.6,1.5,9.3,318.566,581.98,0.26125,0.25,15.4
2011-01-10,56.6,1.5,9.3,314.517,588.51,0.26125,0.25,15.4
2011-01-11,56.6,1.5,9.3,319.138,590.99,0.26125,0.25,15.4
2011-01-12,56.6,1.5,9.3,321.99,592.67,0.26125,0.25,15.4
2011-01-13,56.6,1.5,9.3,315.412,591.45,0.26125,0.25,15.4
2011-01-14,56.6,1.5,9.3,317.493,590.69,0.26125,0.25,15.4
2011-01-18,56.6,1.5,9.3,321.813,593.84,0.26063,0.25,15.4
2011-01-19,56.6,1.5,9.3,318.068,594.76,0.26,0.25,15.4
2011-01-20,56.6,1.5,9.3,329.049,595.31,0.26,0.25,15.4
2011-01-21,56.6,1.5,9.3,325.097,596.44,0.26,0.25,15.4
2011-01-24,56.6,1.5,9.3,325.116,602.87,0.26,0.25,15.4
2011-01-25,56.6,1.5,9.3,317.512,601.72,0.26,0.25,15.4
2011-01-26,56.6,1.5,9.3,325.628,603.57,0.26,0.25,15.4
2011-01-27,56.6,1.5,9.3,324.423,603.57,0.26,0.25,15.4
2011-01-28,56.6,1.5,9.3,317.834,606.22,0.26,0.25,15.4
2011-01-31,59.1,1.6,9.1,322.227,609.02,0.26,0.25,16.5
2011-02-01,59.1,1.6,9.1,328.616,609.99,0.263,0.25,16.5
2011-02-02,59.1,1.6,9.1,332.39,612.8,0.263,0.25,16.5
2011-02-03,59.1,1.6,9.1,340.375,612.72,0.263,0.25,16.5
2011-02-04,59.1,1.6,9.1,348.754,612.54,0.26275,0.25,16.5
2011-02-07,59.1,1.6,9.1,348.48,613.58,0.26375,0.25,16.5
2011-02-08,59.1,1.6,9.1,358.917,614.52,0.264,0.25,16.5
2011-02-09,59.1,1.6,9.1,351.257,615.03,0.264,0.25,16.5
2011-02-10,59.1,1.6,9.1,358.385,616.58,0.264,0.25,16.5
2011-02-11,59.1,1.6,9.1,351.4,616.64,0.26575,0.25,16.5
2011-02-14,59.1,1.6,9.1,350.665,618.3,0.26475,0.25,16.5
2011-02-15,59.1,1.6,9.1,348.149,620.1,0.264,0.25,16.5
2011-02-16,59.1,1.6,9.1,350.967,621.43,0.263,0.25,16.5
2011-02-17,59.1,1.6,9.1,348.007,621.38,0.263,0.25,16.5
2011-02-18,59.1,1.6,9.1,348.747,615.1,0.262,0.25,16.5
2011-02-22,59.1,1.6,9.1,334.87,617.61,0.2615,0.25,16.5
2011-02-23,59.1,1.6,9.1,336.497,614.99,0.2615,0.25,16.5
2011-02-24,59.1,1.6,9.1,332.788,612.19,0.2615,0.25,16.5
2011-02-25,59.1,1.6,9.1,328.452,616.69,0.261,0.25,16.5
2011-02-28,59.2,2.1,9.0,328.909,620.34,0.261,0.25,28.9
2011-03-01,59.2,2.1,9.0,325.398,620.34,0.261,0.25,28.9
2011-03-02,59.2,2.1,9.0,334.476,622.24,0.26,0.25,28.9
2011-03-03,59.2,2.1,9.0,343.147,622.38,0.26,0.25,28.9
2011-03-04,59.2,2.1,9.0,337.62,625.2,0.26,0.25,28.9
2011-03-07,59.2,2.1,9.0,340.867,623.71,0.259,0.25,28.9
2011-03-08,59.2,2.1,9.0,344.009,619.06,0.258,0.25,28.9
2011-03-09,59.2,2.1,9.0,337.303,616.46,0.258,0.25,28.9
2011-03-10,59.2,2.1,9.0,328.824,613.71,0.2555,0.25,28.9
2011-03-11,59.2,2.1,9.0,333.027,612.6,0.255,0.25,28.9
2011-03-14,59.2,2.1,9.0,327.902,611.36,0.2535,0.25,28.9
2011-03-15,59.2,2.1,9.0,321.049,606.08,0.2535,0.25,28.9
2011-03-16,59.2,2.1,9.0,308.26,606.08,0.2535,0.25,28.9
2011-03-17,59.2,2.1,9.0,317.801,606.08,0.2535,0.25,28.9
2011-03-18,59.2,2.1,9.0,320.066,618.02,0.2535,0.25,28.9
2011-03-21,59.2,2.1,9.0,325.6,617.27,0.2525,0.25,28.9
2011-03-22,59.2,2.1,9.0,323.684,620.61,0.252,0.25,28.9
2011-03-23,59.2,2.1,9.0,326.273,622.43,0.2495,0.25,28.9
2011-03-24,59.2,2.1,9.0,332.642,626.56,0.24825,0.25,28.9
2011-03-25,59.2,2.1,9.0,335.546,626.76,0.24825,0.25,28.9
2011-03-28,59.2,2.1,9.0,334.899,628.83,0.24765,0.25,28.9
2011-03-29,59.2,2.1,9.0,339.019,626.04,0.24615,0.25,28.9
2011-03-30,59.2,2.1,9.0,334.297,624.69,0.2438,0.25,28.9
2011-03-31,58.4,2.7,9.0,337.836,627.38,0.24345,0.25,36.4
2011-04-01,58.4,2.7,9.0,338.32,624.97,0.24295,0.25,36.4
2011-04-04,58.4,2.7,9.0,338.175,623.96,0.2399,0.25,36.4
2011-04-05,58.4,2.7,9.0,341.288,628.3,0.2355,0.25,36.4
2011-04-06,58.4,2.7,9.0,348.873,632.32,0.2335,0.25,36.4
2011-04-07,58.4,2.7,9.0,350.899,634.25,0.23138,0.25,36.4
2011-04-08,58.4,2.7,9.0,353.851,635.89,0.2265,0.25,36.4
2011-04-11,58.4,2.7,9.0,354.86,638.06,0.2238,0.25,36.4
2011-04-12,58.4,2.7,9.0,344.415,638.06,0.2211,0.25,36.4
2011-04-13,58.4,2.7,9.0,340.717,635.37,0.21875,0.25,36.4
2011-04-14,58.4,2.7,9.0,343.132,633.85,0.21585,0.25,36.4
2011-04-15,58.4,2.7,9.0,334.639,630.42,0.21375,0.25,36.4
2011-04-18,58.4,2.7,9.0,332.296,629.93,0.21295,0.25,36.4
2011-04-19,58.4,2.7,9.0,330.921,627.69,0.2126,0.25,36.4
2011-04-20,58.4,2.7,9.0,335.13,627.03,0.2126,0.25,36.4
2011-04-21,58.4,2.7,9.0,334.496,627.9,0.2126,0.25,36.4
2011-04-25,58.4,2.7,9.0,331.637,625.87,0.2126,0.25,36.4
2011-04-26,58.4,2.7,9.0,325.055,624.56,0.21135,0.25,36.4
2011-04-27,58.4,2.7,9.0,330.379,619.53,0.2105,0.25,36.4
2011-04-28,58.4,2.7,9.0,327.185,618.87,0.21025,0.25,36.4
2011-04-29,58.4,2.7,9.0,324.756,619.54,0.21025,0.25,36.4
2011-05-02,57.9,3.2,9.1,324.768,618.36,0.21025,0.25,12.9
2011-05-03,57.9,3.2,9.1,322.382,618.36,0.2095,0.25,12.9
2011-05-04,57.9,3.2,9.1,320.004,615.54,0.209,0.25,12.9
2011-05-05,57.9,3.2,9.1,313.902,606.07,0.2062,0.25,12.9
2011-05-06,57.9,3.2,9.1,314.01,603.27,0.20385,0.25,12.9
2011-05-09,57.9,3.2,9.1,315.462,602.94,0.20185,0.25,12.9
2011-05-10,57.9,3.2,9.1,318.655,602.69,0.20025,0.25,12.9
2011-05-11,57.9,3.2,9.1,314.197,602.69,0.19875,0.25,12.9
2011-05-12,57.9,3.2,9.1,320.573,600.76,0.198,0.25,12.9
2011-05-13,57.9,3.2,9.1,314.6,601.35,0.1971,0.25,12.9
2011-05-16,57.9,3.2,9.1,312.51,601.68,0.197,0.25,12.9
2011-05-17,57.9,3.2,9.1,307.871,602.94,0.197,0.25,12.9
2011-05-18,57.9,3.2,9.1,314.047,605.07,0.19575,0.25,12.9
2011-05-19,57.9,3.2,9.1,312.873,604.48,0.19525,0.25,12.9
