date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ
2017-05-25,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-26,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-27,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-28,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-29,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-30,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-05-31,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-01,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-02,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-03,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-04,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-05,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-06,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-07,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-08,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-09,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-10,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-11,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-12,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-13,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-14,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-15,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-16,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-17,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-18,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-19,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-20,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-21,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-22,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-23,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-24,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-25,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-26,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-27,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-28,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-29,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-06-30,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-07-01,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-07-02,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-07-03,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
2017-07-04,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.8119098003339624,13.729657156908692,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2
