date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2017-09-19,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.816
2017-09-20,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.679
2017-09-21,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.593
2017-09-22,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.682
2017-09-25,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.734
2017-09-26,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.681
2017-09-27,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.547
2017-09-28,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.609
2017-09-29,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.462
2017-10-02,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.469
2017-10-03,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.512
2017-10-04,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.506
2017-10-05,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.422
2017-10-06,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.373
2017-10-10,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.365
2017-10-11,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.375
2017-10-12,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.404
2017-10-13,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.526
2017-10-16,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.337
2017-10-17,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.296
2017-10-18,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.192
2017-10-19,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.346
2017-10-20,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.781
2017-10-23,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.856
2017-10-24,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.746
2017-10-25,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.526
2017-10-26,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.453
2017-10-27,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.623
2017-10-30,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.694
2017-10-31,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.625
2017-11-01,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.638
2017-11-02,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.647
2017-11-03,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.684
2017-11-06,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.691
2017-11-07,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.68
2017-11-08,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.621
2017-11-09,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.655
