date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2018-08-24,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.899
2018-08-27,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.789
2018-08-28,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.813
2018-08-29,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.874
2018-08-30,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.977
2018-08-31,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.868
2018-09-04,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,96.201
2018-09-05,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.375
2018-09-06,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.3
2018-09-07,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.365
2018-09-10,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.112
2018-09-11,,0.0,,0.0,,0.0,,0.0,489.51572484651047,1.1799389631911863,33.908,1.887180994170599,14.623837700760777,1.1905817812106227,2018-03-19,2023-03-19,N,Sr Unsecured,FIXED,1,95.085
